Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
521,63.11127227,71.80819832,91.5659726,119.1921678,127.4515655,21.881875
522,65.13542066,74.33237303,91.44276282,113.3185942,134.0459412,21.832865
523,61.14159038,73.09627463,91.79787676,132.6551082,159.9059722,21.755645
524,64.19376781,72.99959878,90.24915017,119.3067717,127.3496135,22.00693
525,62.15710865,72.7768618,90.54215776,107.5996041,127.9916802,21.96674
526,63.09459282,74.84075284,91.17040245,122.7232188,135.5944454,22.1205
527,64.00699084,73.5925585,95.49457903,119.19537,126.3286554,21.84491
528,59.90456733,66.33629604,83.14876332,114.6284117,138.3391791,21.85221
529,61.0512312,73.48718546,87.57242716,110.0887454,127.6439375,21.633135
530,62.1521592,74.26456909,92.22570333,121.2032501,132.9579962,21.77184
531,62.39474402,71.15842905,90.65014802,125.5826302,134.7331674,21.79856
532,59.12550505,71.41705082,86.91047846,118.6451786,130.9515596,21.691675
533,62.71536855,72.16652934,90.33169579,120.7611113,133.2425471,22.115045
534,59.80213053,70.2172757,87.84568037,117.2976491,137.785603,21.6868
535,59.41744387,72.01610933,93.34639896,123.160881,143.2108627,21.834915
536,59.52752996,68.50075731,86.09857517,110.3277427,124.5579159,21.9214
537,64.05556759,72.22965619,91.3147633,115.4379239,149.6076511,22.0357
538,60.38854795,70.98610963,92.04558818,116.4871043,134.8487432,21.88869
539,62.91495816,72.94413417,94.49546196,116.3017987,132.9294454,21.61227
540,60.35689334,70.7274409,90.97983669,127.7305923,134.8290113,21.78778
541,58.42320811,70.96360811,88.88278293,113.4884601,121.7628199,21.81257
542,61.57049184,68.11464188,86.23585448,103.8363893,118.4902963,21.81945
543,62.4941621,72.54925665,89.49056318,119.52207,150.3701409,21.572075
544,61.10545655,75.0091334,95.7588541,114.3618628,128.1541649,21.736965
545,61.16542608,70.68368198,88.33350175,108.615297,138.6168202,21.643265
546,62.09748979,72.28663071,94.25973708,113.9276674,124.6817497,21.74519
547,61.8834232,74.03772807,91.65869949,120.6016472,132.5799753,22.08961
548,63.67182075,73.13410472,89.90575298,120.5243507,131.06223,21.71931
549,59.78303989,66.86443368,85.21785481,105.2839574,115.2764739,21.753495
550,59.33446239,68.51790373,87.00754864,104.1225754,124.403754,21.98128
551,60.93885551,70.82512601,92.14624489,134.148561,155.8764593,21.70833
552,59.3110757,71.87567454,89.34003865,111.0711331,127.3179844,21.99204
553,60.83270237,70.64413461,90.44449422,119.5845055,144.8818831,21.92508
554,58.87907621,68.4721344,92.23495517,123.313062,130.8605306,21.743335
555,64.68393889,73.25691662,92.48088473,133.580289,179.1890251,21.822145
556,60.54853571,70.69209329,89.20394405,106.1083598,113.0891475,21.74315
557,63.37149209,76.24345234,91.52966529,107.66419,121.1479219,21.539855
