Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
525,66.96706899,85.11008464,104.3857027,123.858759,144.3570844,21.403595
526,63.67271628,82.88405849,104.9018093,132.2278838,143.184536,21.606065
527,62.45949358,77.73217857,100.1224903,128.2160071,163.9875248,21.896035
528,61.83968964,77.80807397,97.73812385,135.3870398,143.3832862,21.606885
529,57.60824725,73.3729891,92.84208679,115.8679951,131.6133162,21.765375
530,62.65744551,79.12685575,102.7856164,131.3295839,145.6417755,21.699355
531,63.26725554,76.24538338,96.45311802,122.2503646,144.5277651,21.559595
532,59.68587919,72.2874215,95.25053317,115.9580031,123.0441192,21.58367
533,61.37027609,73.97136227,93.56809159,134.5974962,145.3720286,22.06488
534,62.66540814,75.7077322,104.5098323,137.996167,167.2149594,21.53006
535,62.12254161,76.25990899,98.44914956,133.8081041,150.7565042,21.922355
536,63.4064959,75.64545485,93.64188905,115.9645659,145.572757,21.929255
537,66.49853505,76.20569642,97.76685792,125.0251606,140.6962778,23.16193
538,61.32663759,80.01119042,109.2147849,140.2683856,150.2540108,21.741795
539,63.46733239,78.8117774,99.9464543,147.5148302,156.9322653,21.92999
540,65.08724938,76.13806333,96.5801827,128.3576041,136.5006028,22.18124
541,61.38312106,75.92159256,105.1329712,142.0383897,153.9814177,21.46611
542,66.86820982,80.5775848,102.4492553,136.489926,144.9464991,21.708235
543,63.33350251,77.823212,106.7225636,138.4548745,178.2039305,21.749855
544,64.68533036,75.76192585,100.903217,127.0574981,147.6655915,21.87749
545,61.69850835,75.07346902,94.54688268,122.9186394,131.9107336,21.350515
546,61.2444637,75.03471695,94.37776333,118.751836,126.9739243,21.52352
547,63.56966195,76.53081231,100.2649607,128.7672082,149.2403278,21.52213
548,61.94440211,74.73614171,98.83001817,130.4408373,144.2911903,21.471335
549,62.7790404,74.50527205,95.4310592,112.3026814,121.6838085,21.36985
550,59.23299722,72.76017882,94.95983366,117.3303908,133.9229178,21.759005
551,61.38831703,76.63393304,98.05923655,127.7452544,135.7377096,21.83814
